State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Uttar Pradesh,Farrukhabad,1919,26.54,3.946,2.487,8.182,5.325,35.922,233.447,380.589,96.158,13.15,2.056,5.743
Uttar Pradesh,Farrukhabad,1920,5.15,14.153,10.64,0.159,9.602,107.5,351.663,103.975,64.826,1.395,0,0.074
Uttar Pradesh,Farrukhabad,1921,34.141,0.467,0.209,0.542,0.176,52.57,125.629,220.688,256.16,15.944,0,0
Uttar Pradesh,Farrukhabad,1922,18.867,2.619,0.476,2.704,0.284,56.066,266.708,333.407,222.001,6.721,0.978,34.715
Uttar Pradesh,Farrukhabad,1923,1.442,13.475,0,0,3.098,8.255,161.931,293.019,221.501,29.94,3.883,8.813
Uttar Pradesh,Farrukhabad,1924,15.179,9.599,0.632,0.483,2.175,14.493,207.308,292.533,312.896,31.376,1.798,23
Uttar Pradesh,Farrukhabad,1925,2.599,0.066,0.36,0.999,21.019,170.483,536.197,163.256,113.996,1.976,23.361,0
Uttar Pradesh,Farrukhabad,1926,6.785,4.254,35.666,9.323,19.301,22.259,224.591,294.258,150.968,8.01,2.264,0.701
Uttar Pradesh,Farrukhabad,1927,2.311,19.43,6.524,2.099,9.48,30.715,234.317,328.126,108.461,42.566,16.717,10.602
Uttar Pradesh,Farrukhabad,1928,11.687,24.381,0.949,6.331,2.298,30.079,214.97,90.628,53.658,72.316,7.662,31.717
Uttar Pradesh,Farrukhabad,1929,21.667,1.043,0.741,2.517,1.183,65.145,223.154,208.156,32.278,23.728,0,26.651
Uttar Pradesh,Farrukhabad,1930,9.976,9.706,1.553,1.617,3.618,104.011,393.115,226.31,68.91,33.97,4.239,7.016
Uttar Pradesh,Farrukhabad,1931,0.259,10.578,1.232,0.467,3.141,33.059,162.909,197.119,287.621,92.485,0.343,0
Uttar Pradesh,Farrukhabad,1932,0,1.662,9.657,1.897,3.461,30.48,117.568,312.091,188.9,8.446,0.746,1.765
Uttar Pradesh,Farrukhabad,1933,2.516,9.998,2.717,14.716,26.705,224.233,157.689,275.09,198.797,59.747,0,0.085
Uttar Pradesh,Farrukhabad,1934,14.904,0.251,17.048,0.074,1.458,104.035,133.285,260.84,96.387,0.394,0.444,27.724
Uttar Pradesh,Farrukhabad,1935,23.207,6.291,1.148,9.138,0.708,41.965,310.406,204.227,111.074,3.628,2.264,9.214
Uttar Pradesh,Farrukhabad,1936,1.585,14.705,13.381,1.816,6.22,287.719,320.719,361.248,137.574,2.463,11.059,21.208
Uttar Pradesh,Farrukhabad,1937,0.259,36.938,2.524,4.88,8.337,58.68,162.868,172.36,136.327,16.779,2.264,19.387
Uttar Pradesh,Farrukhabad,1938,20.68,3.989,0.066,2.167,1.78,91.211,310.692,204.892,84.608,14.693,0.343,0
Uttar Pradesh,Farrukhabad,1939,14.491,9.195,2.223,3.577,0.783,109.797,262.191,144.618,157.875,10.14,0,0
Uttar Pradesh,Farrukhabad,1940,14.081,16.538,15.081,7.55,9.104,46.4,120.585,276.605,58.782,2.039,1.589,4.37
Uttar Pradesh,Farrukhabad,1941,18.763,1.793,1.307,0,13.43,39.989,136.873,153.645,80.498,2.043,0.343,1.765
Uttar Pradesh,Farrukhabad,1942,29.315,13.876,0.317,4.905,3.888,51.759,365.973,286.903,262.577,0.242,0,9.364
Uttar Pradesh,Farrukhabad,1943,17.919,0.852,1.838,18.014,11.691,79.199,129.552,457.459,160.519,0.957,0,0
Uttar Pradesh,Farrukhabad,1944,19.544,16.792,34.809,17.814,0.016,40.521,179.721,272.654,67.798,4.159,0.135,0.945
Uttar Pradesh,Farrukhabad,1945,22.909,0.085,0.84,9.695,12.499,30.712,173.563,303.911,251.869,22.961,0,7.702
Uttar Pradesh,Farrukhabad,1946,0.016,9.362,0.457,3.417,13.544,70.488,265.63,290.985,13.104,16.18,5.329,6.664
Uttar Pradesh,Farrukhabad,1947,8.353,6.612,7.749,1.436,2.007,35.798,292.158,305.511,285.796,44.673,1.056,3.506
Uttar Pradesh,Farrukhabad,1948,29.978,10.851,3.454,0.974,4.58,54.437,304.384,361.469,178.79,29.174,6.937,0.349
Uttar Pradesh,Farrukhabad,1949,0.143,17.191,2.504,2,3.106,12.309,355.043,379.334,208.443,28.94,0.143,0.184
Uttar Pradesh,Farrukhabad,1950,7.579,2.887,16.207,0.185,12.401,48.633,241.041,334.233,145.909,0.25,0.135,6.699
Uttar Pradesh,Farrukhabad,1951,10.895,5.123,21.484,4.415,3.729,83.322,125.504,312.765,212.348,6.74,17.282,0
Uttar Pradesh,Farrukhabad,1952,1.793,13.613,13.729,5.419,7.235,82.173,172.381,502.413,32.674,0.242,2.364,22.311
Uttar Pradesh,Farrukhabad,1953,34.083,6.071,0.251,1.829,0.566,48.364,251.207,246.905,66.421,0.242,0,2.241
Uttar Pradesh,Farrukhabad,1954,15.368,29.118,6.604,0.016,0.176,22.327,262.335,258.147,156.335,57.673,0,0.176
Uttar Pradesh,Farrukhabad,1955,32.863,5.533,2.242,1.925,2.01,127.432,314.604,358.109,155.195,113.021,0,0.385
Uttar Pradesh,Farrukhabad,1956,9.04,6.019,17.802,0.016,6.164,103.61,340.152,229.151,95.976,127.753,8.24,13.98
Uttar Pradesh,Farrukhabad,1957,23.758,0.185,26.202,5.913,6.294,41.438,327.578,205.722,198.698,13.514,3.072,8.098
Uttar Pradesh,Farrukhabad,1958,7.642,4.825,11.974,1.325,0.284,20.07,326.896,340.256,227.842,53.886,0.643,6.709
Uttar Pradesh,Farrukhabad,1959,20.75,2.721,1.165,1.083,38.023,26.81,230.356,251.921,56.861,46.585,5.978,0
Uttar Pradesh,Farrukhabad,1960,5.721,0,23.921,1.394,8.449,25.895,285.991,457.69,94.875,86.994,0,6.381
Uttar Pradesh,Farrukhabad,1961,32.312,22.617,0,2.64,3.468,67.245,190.833,528.656,86.2,56.962,2.499,3.77
Uttar Pradesh,Farrukhabad,1962,24.576,3.918,9.361,5.072,2.944,34.203,244.193,271.351,229.987,0.359,1.452,2.395
Uttar Pradesh,Farrukhabad,1963,14.953,2.852,9.585,5.579,12.413,56.91,241.432,297.997,317.367,3.762,6.995,10.094
Uttar Pradesh,Farrukhabad,1964,1.016,1.731,2.261,1.673,12.971,15.702,386.952,259.534,283.543,2.825,0,4.681
Uttar Pradesh,Farrukhabad,1965,1.678,7.244,7.923,12.707,3.134,9.832,254.486,161.23,116.604,40.746,0.135,1.196
Uttar Pradesh,Farrukhabad,1966,1.076,5.571,0.276,0.016,22.237,132.05,164.522,334.627,35.21,5.483,24.684,3.821
Uttar Pradesh,Farrukhabad,1967,0.503,0.532,23.349,1.815,1.083,39.435,237.397,557.235,144.109,1.21,0.643,34.416
Uttar Pradesh,Farrukhabad,1968,30.526,5.461,5.423,0.999,0.251,49.527,214.988,157.826,54.752,33.747,0,2.239
Uttar Pradesh,Farrukhabad,1969,6.03,8.704,1.165,2,21.134,18.111,335.293,235.188,173.527,0.833,2.766,0
Uttar Pradesh,Farrukhabad,1970,28.209,29.258,2.305,0.016,31.026,92.563,157.786,332.454,242.59,19.09,0,0
Uttar Pradesh,Farrukhabad,1971,15.261,9.869,2.186,10.029,21.684,170.563,258.806,284.457,159.423,76.728,3.888,0
Uttar Pradesh,Farrukhabad,1972,7.561,19.418,0.632,2.033,0.184,27.139,118.883,265.671,166.717,29.175,4.524,4.253
Uttar Pradesh,Farrukhabad,1973,12.525,9.506,1.79,0,2.249,40.726,243.398,386.254,148.068,77.881,0,0
Uttar Pradesh,Farrukhabad,1974,1.482,1.032,0.457,0.184,6.964,21.78,161.679,140.142,23.641,61.358,0,2.824
Uttar Pradesh,Farrukhabad,1975,9.332,3.246,6.409,2.556,0.642,114.103,308.803,196.836,175.785,27.203,0,0
Uttar Pradesh,Farrukhabad,1976,6.003,5.687,1.505,3.603,3.931,98.728,169.013,291.637,128.625,1.326,8.679,0.016
Uttar Pradesh,Farrukhabad,1977,21.178,4.3,0.074,12.705,10.317,41.914,360.965,195.526,194.254,47.52,0,4.006
Uttar Pradesh,Farrukhabad,1978,6.001,17.836,33.393,2.117,0.491,132.822,173.24,213.415,196.701,4.843,1.011,10.195
Uttar Pradesh,Farrukhabad,1979,10.477,31.789,2.996,2.328,14.592,49.172,158.147,96.589,14.53,0.682,15.839,5.239
Uttar Pradesh,Farrukhabad,1980,0.75,4.522,16.056,0.807,2.164,102.149,318.145,400.287,106.956,21.491,1.35,31.322
Uttar Pradesh,Farrukhabad,1981,10.747,1.307,21.271,0.151,20.485,209.735,354.855,226.581,82.929,0.242,7.83,0.978
Uttar Pradesh,Farrukhabad,1982,26.905,5.655,26.025,5.759,23.007,33.125,144.521,423.987,113.977,3.797,23.913,11.488
Uttar Pradesh,Farrukhabad,1983,16.406,3.363,1.482,30.151,34.954,85.91,100.458,314.285,182.195,33.016,0,3.746
Uttar Pradesh,Farrukhabad,1984,7.607,13.165,0.465,29.683,1.533,96.627,145.586,229.977,112.115,6.552,0,0.876
Uttar Pradesh,Farrukhabad,1985,6.161,0.074,2.861,10.784,3.623,51.092,367.44,289.765,172.237,109.278,0,19.022
Uttar Pradesh,Farrukhabad,1986,10.18,18.859,5.99,2.19,35.13,79.357,195.336,181.878,105.466,39.159,1.896,26.299
Uttar Pradesh,Farrukhabad,1987,17.254,7.548,5.543,0.525,32.319,8.054,79.04,160.586,23.847,24.176,0,6.234
Uttar Pradesh,Farrukhabad,1988,5.471,3.79,13.94,11.919,5.742,98.287,281.629,294.963,62.71,4.879,0.135,7.855
Uttar Pradesh,Farrukhabad,1989,12.913,0.991,12.096,0.643,1.958,38.622,222.465,238.35,129.63,11.947,6.47,10.709
Uttar Pradesh,Farrukhabad,1990,0,20.115,2.957,4.166,19.832,91.89,290.143,306.72,244.397,4.271,2.364,11.773
Uttar Pradesh,Farrukhabad,1991,3.541,13.546,4.975,5.594,26.216,8.53,13.84,208.296,103.983,0.242,6.343,29.541
Uttar Pradesh,Farrukhabad,1992,18.442,8.631,10.63,3.573,14.414,27.948,89.429,216.254,124.703,60.033,18.685,0
Uttar Pradesh,Farrukhabad,1993,9.024,0.279,13.002,3.397,15.873,101.83,244.366,161.339,255.078,10.211,0,0
Uttar Pradesh,Farrukhabad,1994,24,13.416,15.796,6.754,5.47,86.071,427.933,281.563,60.946,1.308,0,0.016
Uttar Pradesh,Farrukhabad,1995,27.623,7.167,5.78,10.488,0.601,27.025,157.725,317.558,158.92,0.242,6.091,6.23
Uttar Pradesh,Farrukhabad,1996,15.658,7.082,1.331,1.534,13.884,163.192,179.066,277.917,280.642,48.399,0,0
Uttar Pradesh,Farrukhabad,1997,5.217,0.524,4.104,3.271,19.558,121.091,38.529,200.605,172.559,44.952,18.119,15.413
Uttar Pradesh,Farrukhabad,1998,0.941,6.276,21.722,10.994,18.072,93.963,210.861,323.266,60.364,44.52,1.087,0.217
Uttar Pradesh,Farrukhabad,1999,14.004,12.173,0,0,8.439,132.57,209.265,225.024,228.611,62.172,0,3.203
Uttar Pradesh,Farrukhabad,2000,10.34,6.289,2.138,1.981,10.358,28.016,204.54,173.57,117.423,0.242,0,0
Uttar Pradesh,Farrukhabad,2001,5.86,5.114,4.004,14.361,23.017,100.96,141.826,223.232,68.004,30.066,1.089,0.324
Uttar Pradesh,Farrukhabad,2002,15.132,12.306,3.23,1.075,7.773,34.124,49.861,192.673,190.598,30.566,2.199,6.115
Uttar Pradesh,Fatehpur,1901,75.839,18.475,10.921,0.007,1.691,7.733,174.492,377.436,186.706,1.645,0.002,2.239
Uttar Pradesh,Fatehpur,1902,12.464,1.724,0.03,0.526,6.575,41.165,468.921,268.153,196.334,1.158,4.722,0.002
Uttar Pradesh,Fatehpur,1903,2.46,1.317,1.897,0.749,1.266,22.272,122.943,514.619,130.763,72.186,0,0.002
Uttar Pradesh,Fatehpur,1904,9.414,0.327,11.479,0.278,1.74,49.077,353.135,535.203,56.969,97.646,14.76,31.315
Uttar Pradesh,Fatehpur,1905,23.242,6.969,16.985,2.297,0.217,20.381,273.748,262.631,107.756,0.3,0,0.618
Uttar Pradesh,Fatehpur,1906,6.001,11.592,5.403,0.003,4.661,101.142,254.295,247.39,162.947,0.472,0,2.063
Uttar Pradesh,Fatehpur,1907,3.11,56.947,6.954,13.533,1.999,23.319,188.276,459.842,1.853,0.303,0.301,0
Uttar Pradesh,Fatehpur,1908,20.953,6.736,0.508,0.308,1.033,15.74,395.138,514.913,48.88,9.478,0.175,1.538
Uttar Pradesh,Fatehpur,1909,12.395,4.551,0.002,18.008,2.868,263.432,527.831,164.582,142.06,0.38,0,32.208
Uttar Pradesh,Fatehpur,1910,13.08,1.444,0.006,0.675,6.578,87.09,176.11,277.897,204.849,45.717,68.446,0.03
Uttar Pradesh,Fatehpur,1911,29.116,0.002,43.246,2.894,0.002,59.305,72.496,262.249,329.155,98.085,54.073,2.454
Uttar Pradesh,Fatehpur,1912,11.095,1.318,7.651,0.392,1.351,39.74,275.713,290.211,144.677,0.304,35.77,1.809
Uttar Pradesh,Fatehpur,1913,0.217,35.052,22.404,0.033,13.242,115.865,168.833,224.401,53.466,0.353,0.402,20.777
Uttar Pradesh,Fatehpur,1914,6.5,4.096,14.144,5.512,20.562,66.395,549.138,263.652,120.567,6.334,0,0.005
Uttar Pradesh,Fatehpur,1915,21.288,34.247,52.945,6.47,0.794,69.607,326.075,358.884,207.163,89.366,0.03,4.064
Uttar Pradesh,Fatehpur,1916,0.201,14.985,0,0.396,0.879,129.246,322.282,531.49,161.561,57.586,9.878,0
Uttar Pradesh,Fatehpur,1917,6.602,34.177,24.955,3.149,27.06,170.607,329.749,320.431,260.261,48.606,0,11.929
Uttar Pradesh,Fatehpur,1918,6.821,0.114,1.024,0.625,0.963,198.916,45.577,371.948,63.781,0.349,2.717,0.155
Uttar Pradesh,Fatehpur,1919,60.713,9.564,0.6,4.694,2.223,38.815,299.555,451.875,119.732,32.669,1.717,3.57
Uttar Pradesh,Fatehpur,1920,2.908,9.65,16.365,0.002,5.526,58.334,593.198,147.13,60.026,1.52,0,0.002
Uttar Pradesh,Fatehpur,1921,56.632,0.722,0.002,0.054,0,99.833,160.957,316.825,201.506,6.799,0,0
Uttar Pradesh,Fatehpur,1922,34.109,2.918,0.127,2.648,0.017,34.229,398.094,448.252,253.005,1.104,0.99,26.507
Uttar Pradesh,Fatehpur,1923,1.301,11.036,0.33,0.114,0.708,9.065,255.079,468.322,192.253,39.959,1.692,8.403
Uttar Pradesh,Fatehpur,1924,21.329,2.887,0.038,0.035,0.271,18.247,352.883,440.844,210.463,20.815,7.16,12.205
Uttar Pradesh,Fatehpur,1925,0.589,0.002,0.004,0.049,18.701,126.192,775.709,199.288,323.153,0.831,43.1,0
Uttar Pradesh,Fatehpur,1926,5.823,1.709,53.509,7.496,6.702,14.162,229.311,291.199,266.033,23.067,0.582,1.225
Uttar Pradesh,Fatehpur,1927,10.488,18.833,21.612,1.107,2.063,37.933,469.729,225.409,159.533,43.685,58.537,5.391
Uttar Pradesh,Fatehpur,1928,20.64,22.72,0.328,10.385,0.764,24.91,268.258,80.114,51.499,82.711,4.835,32.557
Uttar Pradesh,Fatehpur,1929,71.534,1.784,0.047,1.419,0.047,55.502,516.648,387.492,62.316,34.733,0,36.469
Uttar Pradesh,Fatehpur,1930,8.698,15.154,2.66,0.999,1.539,83.247,520.118,260.5,110.053,21.734,13.44,18.87
Uttar Pradesh,Fatehpur,1931,0.227,14.287,0.144,0.029,1.078,66.3,204.411,252.788,305.06,109.035,3.659,0.002
Uttar Pradesh,Fatehpur,1932,0.201,3.658,3.561,0.781,2.226,30.288,164.567,448.198,124.833,23.246,4.943,0.258
Uttar Pradesh,Fatehpur,1933,0.55,14.445,7.879,23.006,21.52,173.279,162.987,305.324,139.728,45.18,0.236,0.317
Uttar Pradesh,Fatehpur,1934,24.515,0.008,25.067,0.004,0.06,105.234,186.407,282.711,180.018,1.696,5.314,13.662
Uttar Pradesh,Fatehpur,1935,19.314,13.385,0.236,4.876,0.357,114.385,354.352,382.578,177.797,1.564,0.602,14.414
Uttar Pradesh,Fatehpur,1936,3.925,35.609,7.472,0.64,0.891,195.421,430.039,373.273,244.985,1.876,11.238,28.071
Uttar Pradesh,Fatehpur,1937,0.202,34.558,7.195,1.87,2.626,77.535,299.317,301.077,159.548,45.227,2.188,7.219
Uttar Pradesh,Fatehpur,1938,53.883,5.13,0.017,3.795,0.585,190.336,365.988,312.998,273.024,40.177,0.045,0
Uttar Pradesh,Fatehpur,1939,23.705,8.853,0.86,5.186,0.032,145.124,329.058,379.613,266.456,12.55,0,0
Uttar Pradesh,Fatehpur,1940,8.061,10.761,35.03,5.125,6.324,66.06,150.254,399.838,130.909,3.432,1.408,6.339
Uttar Pradesh,Fatehpur,1941,33.106,2.293,0.981,0.002,5.278,61.152,175.286,186.917,116.254,0.483,0.045,0.254
Uttar Pradesh,Fatehpur,1942,71.746,22.363,0.018,4.412,0.49,68.198,315.92,361.774,221.132,0.306,0,16.251
Uttar Pradesh,Fatehpur,1943,19.835,1.291,0.415,12.614,2.738,30.4,222.516,626.615,222.798,4.913,0.002,0
Uttar Pradesh,Fatehpur,1944,21.842,23.446,45.229,8.623,0.002,18.537,356.905,575.738,30.507,12.068,0.002,3.554
Uttar Pradesh,Fatehpur,1945,36.133,0.551,0.046,9.97,2.396,41.762,196.52,409.899,161.389,22.601,0,28.445
Uttar Pradesh,Fatehpur,1946,0.201,21.456,0.033,2.042,2.049,123.756,350.296,453.312,4.939,25.638,23.148,8.774
Uttar Pradesh,Fatehpur,1947,10.044,7.93,8.666,2.29,0.267,44.864,420.988,360.377,165.133,22.344,5.944,1.275
Uttar Pradesh,Fatehpur,1948,30.647,9.119,0.365,0.309,0.748,204.943,433.196,561.934,183.687,25.126,39.894,0.03
Uttar Pradesh,Fatehpur,1949,0.201,21.673,0.71,0.189,0.429,10.864,364.983,511.768,133.13,69.762,0.408,0.029
Uttar Pradesh,Fatehpur,1950,21.86,4.336,41.075,0.234,2.102,67.949,314.627,486.221,89.169,0.304,0.002,21.312
Uttar Pradesh,Fatehpur,1951,18.712,12.101,31.815,4.831,0.99,160.694,199.959,494.124,179.723,3.898,11.045,0
Uttar Pradesh,Fatehpur,1952,1.174,14.576,31.773,1.293,2.991,149.612,229.735,476.331,83.499,0.302,0.623,9.438
Uttar Pradesh,Fatehpur,1953,29.28,19.546,0.002,2.148,0.003,135.85,347.082,342.261,139.708,1.131,0,7.754
Uttar Pradesh,Fatehpur,1954,22.654,16.726,6.054,0.002,0.002,64.951,278.012,343.153,210.133,28.077,0,0.002
Uttar Pradesh,Fatehpur,1955,55.633,17.411,2.297,0.157,1.321,118.462,457.94,361.411,137.275,110.414,0,1.112
Uttar Pradesh,Fatehpur,1956,34.549,15.012,14.799,0.003,0.6,196.763,331.507,373.167,247.769,115.768,69.586,11.395
Uttar Pradesh,Fatehpur,1957,20.868,0.548,40.19,2.319,1.665,74.559,315.783,381.998,145.113,4.337,1.933,3.032
Uttar Pradesh,Fatehpur,1958,22.222,4.349,36.029,0.582,0.002,30.343,290.217,358.172,155.26,36.859,0.188,4.944
Uttar Pradesh,Fatehpur,1959,51.257,4.156,0.118,0.426,24.358,13.449,213.769,425.764,55.464,125.384,2.985,0
Uttar Pradesh,Fatehpur,1960,16.323,0.002,15.294,1.15,1.815,44.035,445.096,620.241,76.504,61.336,0,2.483
Uttar Pradesh,Fatehpur,1961,40.295,11.464,0.112,0.597,2.216,67.755,266.404,573.876,162.312,62.059,5.726,4.826
Uttar Pradesh,Fatehpur,1962,26.051,7.857,8.296,11.529,1.803,26.543,333.128,382.555,303.905,0.301,0.367,4.926
Uttar Pradesh,Fatehpur,1963,26.668,7.544,11.957,7.235,9.024,82.766,510.61,422.928,238.677,1.323,6.104,6.829
Uttar Pradesh,Fatehpur,1964,0.307,4.422,4.203,2.913,5.526,42.58,371.225,330.477,246.593,10.197,0,1.438
Uttar Pradesh,Fatehpur,1965,3.453,2.217,21.644,16.148,1.529,9.814,228.212,189.399,140.909,36.671,0.003,5.06
Uttar Pradesh,Fatehpur,1966,1.143,5.765,0.007,0.002,3.796,284.583,141.076,215.932,21.059,2.072,72.529,12.27
Uttar Pradesh,Fatehpur,1967,1.823,0.033,33.11,3.445,0.162,42.938,289.755,682.645,209.34,0.849,0.165,47.744
Uttar Pradesh,Fatehpur,1968,33.086,5.178,5.608,0.055,0.002,62.843,218.336,130.318,47.504,24.067,0,6.736
Uttar Pradesh,Fatehpur,1969,3.783,5.14,0.137,0.185,17.992,18.232,529.1,246.184,125.891,0.333,17.679,0
Uttar Pradesh,Fatehpur,1970,45.646,42.957,1.959,0,24.04,101.999,279.816,313.781,549.385,32.854,0,0
Uttar Pradesh,Fatehpur,1971,18.972,9.732,3.204,17.947,25.394,240.055,227.475,484.563,196.122,93.932,1.557,0
Uttar Pradesh,Fatehpur,1972,25.698,25.419,0.032,0.641,0.121,9.468,105.106,344.835,155.201,87.235,23.172,1.85
Uttar Pradesh,Fatehpur,1973,11.122,2.814,0.18,0,0.372,19.718,442.413,567.189,148.184,83.027,0,0.797
Uttar Pradesh,Fatehpur,1974,0.384,0.138,0.032,0.026,2.705,39.839,340.976,246.198,43.142,27.922,0.749,0.387
Uttar Pradesh,Fatehpur,1975,6.194,4.604,16.459,3.595,0.031,174.288,326.274,247.708,139.253,38.009,0,0
Uttar Pradesh,Fatehpur,1976,30.497,0.946,0.539,3.57,3.49,52.563,213.861,200.728,267.707,0.378,11.202,0
Uttar Pradesh,Fatehpur,1977,30.32,12.043,0.21,6.447,2.069,98.645,423.37,250.769,148.265,75.075,2.239,8.031
Uttar Pradesh,Fatehpur,1978,27.455,39.971,25.119,1.918,0.005,179.291,159.466,285.447,267.116,9.827,0.259,9.386
Uttar Pradesh,Fatehpur,1979,30.117,14.621,0.651,2.594,3.188,125.05,222.798,147.804,43.766,0.325,68.978,2.863
Uttar Pradesh,Fatehpur,1980,0.247,2.676,5.679,0.056,0.344,169.649,479.641,674.567,160.779,12.307,0.905,30.766
Uttar Pradesh,Fatehpur,1981,16.146,0.733,10.114,0.005,5.564,186.69,438.598,470.749,116.377,0.301,19.67,4.381
Uttar Pradesh,Fatehpur,1982,74.701,7.16,28.442,3.068,17.442,75.079,204.681,485.631,330.614,2.718,57.522,10.175
Uttar Pradesh,Fatehpur,1983,11.663,0.952,0.136,14.981,20.339,90.311,220.146,261.671,157.997,46.952,0,3.198
Uttar Pradesh,Fatehpur,1984,35.909,21.345,0.03,13.14,0.772,131.095,172.462,256.198,161.981,21.774,0,0.091
Uttar Pradesh,Fatehpur,1985,19.36,0.004,0.917,10.401,0.811,54.122,317.116,323.299,209.713,102.802,0,7.435
Uttar Pradesh,Fatehpur,1986,21.422,25.449,2.418,0.2,31.696,61.972,209.512,382.191,149.293,20.36,0.479,30.301
Uttar Pradesh,Fatehpur,1987,26.067,9.545,11.876,0.032,8.188,4.755,95.518,193.874,15.356,69.218,0.019,7.548
Uttar Pradesh,Fatehpur,1988,12.069,1.743,17.282,3.011,4.656,144.806,267.706,327.924,74.954,10.095,0.01,22.487
Uttar Pradesh,Fatehpur,1989,5.855,0.125,9.094,0.58,0.139,77.656,334.626,178.667,129.853,18.925,14.264,22.845
Uttar Pradesh,Fatehpur,1990,0.201,16.711,2.391,7.419,11.477,183.848,357.216,367.061,256.736,1.547,0.622,6.459
Uttar Pradesh,Fatehpur,1991,9.337,10.083,6.506,7.358,8.865,62.531,81.623,85.33,115.62,0.3,3.979,39.292
Uttar Pradesh,Fatehpur,1992,35.221,6.698,3.322,1.307,9.337,21.484,98.552,208.299,176.799,68.486,26.504,0
Uttar Pradesh,Fatehpur,1993,10.313,1.211,10.736,1.366,11.587,54.016,173.739,184.45,248.468,24.58,0,0
Uttar Pradesh,Fatehpur,1994,48.718,16.689,26.581,5.376,1.5,166.729,404.903,350.716,142.171,5.274,0,0
Uttar Pradesh,Fatehpur,1995,38.654,14.225,10.194,7.95,0.468,37.91,222.436,308.629,149.682,0.792,25.356,22.86
Uttar Pradesh,Fatehpur,1996,42.674,12.652,0.595,1.957,2.791,206.013,228.089,360.871,173.482,78.873,0.006,0
Uttar Pradesh,Fatehpur,1997,12.428,0.034,2.883,6.601,7.794,120.117,35.507,237.568,223.741,29.468,31.721,26.037
Uttar Pradesh,Fatehpur,1998,0.289,1.659,18.067,6.042,16.942,118.413,322.679,458.79,147.33,19.208,2.375,0.017
Uttar Pradesh,Fatehpur,1999,43.375,28.476,0,0,10.054,52.522,417.03,254.601,243.802,49.652,0,2.045
Uttar Pradesh,Fatehpur,2000,12.011,5.291,0.546,0.427,6.921,72.4,272.891,190.048,250.987,0.3,0,0
Uttar Pradesh,Fatehpur,2001,5.965,2.677,6.697,6.835,7.186,131.029,211.178,252.784,103.081,61.564,8.971,0.03
Uttar Pradesh,Fatehpur,2002,26.072,14.041,0.632,0.243,1.94,37.75,88.699,291.165,170.663,68.793,11.512,6.808
Uttar Pradesh,Firozabad,1901,24.528,10.739,5.113,0.096,6.206,19.32,107.544,252.854,21.723,5.713,0,7.556
Uttar Pradesh,Firozabad,1902,1.691,0.149,0,0.778,1.147,47.237,319.217,143.929,119.939,1.729,1.993,0.144
Uttar Pradesh,Firozabad,1903,4.257,2.022,6.803,0,2.306,4.206,130.478,281.628,49.439,43.526,0,0
Uttar Pradesh,Firozabad,1904,6.507,0.622,8.871,0,6.991,71.94,359.25,392.588,26.555,4.896,12.776,14.371
Uttar Pradesh,Firozabad,1905,16.62,17.375,8.799,0.264,1.112,21.523,132.56,29.222,85.351,0.199,0,1.51
Uttar Pradesh,Firozabad,1906,0.853,18.611,15.636,0,1.073,136.504,149.575,111.68,202.907,0.208,0,7.91
Uttar Pradesh,Firozabad,1907,6.926,46.333,5.181,22.226,9.07,16.802,84.438,421.19,1.272,0.199,0.073,0
Uttar Pradesh,Firozabad,1908,23.159,0.31,0.3,1.377,7.581,31.19,491.734,372.498,26.299,9.04,0.041,1.51
Uttar Pradesh,Firozabad,1909,19.732,3.667,0,10.396,17.953,61.48,374.039,160.882,88.311,0.199,0,18.38
Uttar Pradesh,Firozabad,1910,9.405,2.705,0,2.621,1.048,46.218,169.918,221.292,133.321,23.302,2.542,0
Uttar Pradesh,Firozabad,1911,21.083,0,8.175,0.155,0,22.644,39.791,91.496,289.441,5.107,47.737,8.907
Uttar Pradesh,Firozabad,1912,23.087,2.244,8.9,0.691,0.726,13.69,224.062,234.41,174.692,0.516,8.365,3.01
Uttar Pradesh,Firozabad,1913,0,39.154,1.092,0,19.911,59.639,102.685,53.239,18.591,0.199,0.001,4.215
Uttar Pradesh,Firozabad,1914,0.163,3.569,1.721,8.871,13.545,82.404,383.025,161.729,173.215,15.229,0.315,0.097
Uttar Pradesh,Firozabad,1915,10.017,20.023,32.921,1.905,3.241,43.87,170.812,174.438,44.95,34.928,0.019,0.259
Uttar Pradesh,Firozabad,1916,0,11.489,0,1.328,2.767,73.154,274.72,353.86,97.055,14.464,0.628,0
Uttar Pradesh,Firozabad,1917,1.851,9.124,13.333,17.295,31.279,38.175,432.361,323.907,252.877,54.234,0,3.749
Uttar Pradesh,Firozabad,1918,16.774,0.028,3.892,0.001,2.541,30.542,66.98,177.949,58.418,0.199,0.495,0.045
